Age,Income,Height,Pets,Hobby,RandomScore,Buy_House
36,76631,154,None,Reading,145.09536452799128,1
65,140082,197,Cat,Gaming,-169.00012767103243,1
38,99052,156,Cat,Gaming,197.43682710291102,1
42,139581,197,Dog,Gaming,61.9712182550727,0
37,122122,193,Dog,Traveling,232.06349295106384,1
43,105014,186,Dog,Traveling,57.51171423827439,1
24,68764,156,None,Traveling,192.57304683680889,0
20,127894,180,Dog,Traveling,-316.2630972756437,0
57,28249,163,Cat,Gaming,-69.80281100871433,1
65,147124,175,Dog,Traveling,115.44005764648033,1
25,29788,186,None,Traveling,-61.316776901799386,1
47,115002,165,Cat,Gaming,27.626243778308947,0
28,26405,186,Cat,Reading,-103.73801852059641,0
25,75768,171,None,Gaming,-51.70457504392686,0
54,104113,152,None,Traveling,-111.40783418481486,1
34,29402,184,None,Reading,101.42444495499257,0
25,116752,195,None,Reading,76.76278639039386,1
64,110273,189,Dog,Gaming,27.960414889067852,1
61,69052,162,Dog,Reading,-45.81450704377019,1
47,60684,199,Dog,Gaming,-95.14906079289278,0
60,37528,183,Cat,Reading,-87.43046477639183,0
60,100726,160,None,Gaming,-108.95385928604966,1
33,84951,157,Cat,Gaming,84.64194243595446,0
21,108448,150,Cat,Traveling,77.16160943321736,0
38,89406,183,Cat,Gaming,62.2618373609825,1
67,143712,172,Dog,Reading,-19.63864913725681,1
51,119014,195,Cat,Reading,-64.06675196336091,0
57,33732,169,Cat,Reading,-164.07600567932718,0
52,114564,169,Cat,Reading,-14.74644497707995,1
30,45258,199,Cat,Gaming,129.47766059822592,0
60,72671,167,Cat,Reading,150.39680338243022,1
44,104573,165,None,Traveling,-39.04616130959835,1
25,95362,173,Dog,Reading,101.76298499216425,1
58,106851,176,Dog,Reading,-218.09986583694158,1
59,67748,174,Cat,Reading,32.03672390645452,1
46,73776,171,Cat,Traveling,-70.18418821482129,1
33,38097,178,Cat,Reading,32.867608536613815,0
60,74295,175,Dog,Traveling,42.91090255489228,1
63,43680,158,Cat,Gaming,235.0878316377626,1
22,62953,154,Dog,Gaming,-29.9303862766169,0
54,72618,187,Cat,Reading,-75.92309951017543,1
57,133260,154,Dog,Gaming,130.72624399440372,1
57,145733,181,None,Gaming,132.6172834166855,1
59,59910,175,Dog,Reading,-121.6623064563977,1
27,20311,179,None,Gaming,-29.307978466666114,1
32,84095,182,Cat,Reading,25.68633505210259,0
38,31650,165,None,Gaming,38.23465698085603,0
51,139443,188,None,Gaming,0.16959154401345578,0
39,130339,178,Dog,Gaming,-189.60188615327203,1
39,95597,172,Dog,Reading,26.632086369766256,1
26,94105,198,Dog,Gaming,-52.77428483262708,0
43,55305,175,None,Gaming,-166.09834743507227,0
30,57083,197,Dog,Reading,52.369847626269376,0
35,103398,154,Cat,Reading,112.15586679986052,1
18,36032,197,None,Traveling,127.17870548676986,0
40,38873,159,None,Traveling,-49.235788255277576,1
50,46043,181,None,Traveling,-91.22848606351614,0
64,131061,195,Cat,Gaming,5.559040089895047,1
48,76748,187,None,Traveling,18.131498640479492,1
38,135843,170,None,Gaming,-47.38321086362642,0
40,117136,186,Dog,Gaming,-21.02272706763891,1
33,30971,186,Cat,Traveling,-27.44881131669446,0
44,90444,177,Cat,Reading,181.06335705982391,0
54,37370,186,Dog,Reading,227.14683052196153,1
55,26928,152,Dog,Reading,57.59235442959007,1
69,143719,155,None,Traveling,-0.9445225841744391,1
31,122118,171,None,Gaming,-4.98310246502441,1
54,65425,194,Cat,Traveling,40.10281042644203,0
64,111126,184,Cat,Gaming,37.155401138853534,1
24,143130,184,Cat,Gaming,-60.06036162350226,0
29,89793,191,Dog,Gaming,-109.63249296470354,0
45,23863,193,Dog,Traveling,34.82340672774147,0
20,147638,175,Dog,Gaming,-36.742540703653624,1
39,71612,178,None,Traveling,50.57703724490166,1
68,70644,160,None,Reading,-211.6820708220545,0
38,79838,198,None,Gaming,-94.6748762484506,1
46,114800,151,None,Traveling,-38.27992305400534,1
37,131930,177,Cat,Gaming,122.35626960076284,1
20,46806,178,Dog,Gaming,12.176028300718944,1
44,96608,154,Dog,Gaming,-42.11057484021015,1
38,51041,168,Cat,Gaming,71.39574688054735,1
58,20992,165,Cat,Gaming,26.093236507882438,1
50,132822,176,Cat,Reading,-22.586238691736142,1
47,144882,167,Cat,Gaming,17.11696060335819,0
65,117199,199,None,Gaming,79.39450880968073,1
56,68979,161,None,Traveling,157.91235556731544,1
58,148134,187,Cat,Reading,81.77665012335393,1
26,57613,153,Cat,Traveling,-15.181760238803637,0
65,94290,190,Dog,Gaming,73.47281535186661,1
55,127451,156,Dog,Gaming,-23.35938682375605,0
40,72317,175,Dog,Reading,192.63019348968118,1
40,138975,194,Cat,Gaming,-127.69748998108943,1
18,123959,185,Dog,Reading,87.593995702547,1
38,95492,159,None,Gaming,409.3500754103541,1
49,126452,160,Cat,Traveling,46.916610877506386,1
62,59649,158,None,Gaming,113.99489533661513,1
43,24717,191,None,Traveling,16.48093542463277,0
50,81752,150,Dog,Reading,-54.502909451480775,1
26,131866,175,None,Gaming,144.77965038717494,0
34,79127,186,Dog,Gaming,-91.00058480933377,0
23,89462,163,Dog,Traveling,17.348415398829154,0
63,143897,197,None,Reading,-15.739646307595653,1
24,53043,196,None,Reading,217.32585053693163,0
24,57253,192,Dog,Reading,-163.33102008861675,0
54,51623,197,Cat,Traveling,-120.37698221176814,1
22,74310,157,Cat,Reading,-194.58365712178977,0
50,117339,189,Cat,Traveling,145.12756511487964,0
67,115246,187,Dog,Gaming,102.16245381613464,1
27,29326,175,None,Reading,179.32026957816345,0
34,50663,193,Dog,Reading,33.27409763883641,0
57,35219,170,None,Gaming,171.6179198998982,0
45,109482,159,Cat,Traveling,4.141352057388554,1
64,92670,169,Cat,Traveling,-37.64210003042099,0
63,82766,180,Dog,Gaming,-116.71690558295494,1
39,56633,189,Dog,Traveling,-66.26995972322095,0
38,102510,159,Cat,Traveling,-195.54949002332484,1
64,67680,156,Dog,Gaming,6.305302777096699,1
49,123181,174,Cat,Traveling,-115.1471577519661,0
49,106901,178,Cat,Traveling,-94.65999014068879,1
68,49038,164,None,Reading,60.449584918227394,1
53,81151,176,None,Gaming,68.73837684343263,0
48,115128,151,Cat,Traveling,-216.67864959905842,1
23,137425,193,Dog,Traveling,60.265019586806346,0
38,97669,174,Cat,Traveling,-34.710144507017596,1
52,42263,151,Dog,Traveling,118.27027043438088,0
31,139589,170,None,Gaming,-125.18689268488954,1
40,121483,164,Cat,Traveling,146.47901603998528,1
59,55561,199,None,Reading,-75.55345653494291,1
41,122230,197,Dog,Traveling,78.3683274845182,1
47,128042,182,Dog,Reading,-45.56801787419249,1
27,109052,154,None,Traveling,-163.30492212525755,0
22,62567,192,None,Traveling,-100.60897401828373,0
59,108022,154,None,Traveling,-47.811329329388876,1
47,110571,192,None,Traveling,-23.085796381180916,1
24,145317,164,Cat,Traveling,98.3327177527019,0
23,26278,158,Dog,Reading,-40.0459575366871,0
25,133887,192,Cat,Gaming,-46.79635534952368,0
69,141723,193,Cat,Gaming,140.19571127156058,1
43,55854,155,None,Traveling,-2.8442974838808164,1
35,119943,181,Dog,Gaming,-26.206456885299833,1
53,149570,153,None,Gaming,-87.48584425611968,1
43,119215,171,None,Traveling,-33.79519942643303,1
53,124164,166,Cat,Gaming,177.07149371098743,0
58,26472,174,None,Gaming,-30.290424961596894,1
21,87577,181,Dog,Traveling,-137.07333667844114,0
30,37803,190,Cat,Reading,41.654740698667304,0
41,56836,195,Cat,Gaming,-130.49650009762485,0
48,147501,196,None,Reading,70.24817609691338,1
39,28919,182,Dog,Gaming,-30.298509853771517,0
57,94160,184,Cat,Gaming,-26.0373731026129,1
35,79205,158,None,Reading,187.1003863541146,1
51,114161,160,None,Gaming,175.58566344829154,1
40,118835,171,Cat,Reading,150.01881183399814,1
56,54332,166,Cat,Gaming,-94.86174994849875,1
64,141840,198,None,Gaming,-68.58071844021246,0
54,100225,156,Cat,Reading,-107.18641021279669,1
64,139691,196,None,Traveling,77.41822747205333,1
18,135073,196,None,Gaming,-86.6813625379298,0
59,69803,171,Cat,Traveling,108.19776159402616,0
37,143090,194,Dog,Gaming,-55.05171016645429,1
64,85225,192,Cat,Gaming,125.11630286437989,1
42,147929,167,None,Gaming,-56.341572863794575,1
23,119482,198,None,Gaming,54.3993065678025,0
69,48847,168,None,Reading,177.88945177031877,1
47,131251,173,Cat,Gaming,126.69613446127505,1
37,25474,177,Cat,Gaming,-253.86109451792902,0
26,56689,199,None,Traveling,-147.0733357819859,1
65,81094,159,None,Traveling,65.5653435409239,1
66,81520,162,Cat,Gaming,12.209774740778848,0
35,21463,189,Dog,Reading,80.396723001912,0
57,22712,151,None,Traveling,-70.99950491576662,0
20,119539,152,Dog,Gaming,-129.31707481901427,1
53,46302,179,Cat,Traveling,-34.712115085997354,0
23,28023,185,None,Gaming,-99.27257431884688,0
61,52793,176,Dog,Gaming,-23.247481706519,1
55,120907,192,None,Reading,-23.789279468688783,0
18,43590,166,Dog,Reading,-29.538452812661415,0
36,51512,191,Cat,Traveling,-23.31440889137749,1
55,127654,159,Cat,Traveling,61.96574560184035,0
45,144432,199,Dog,Reading,98.4523221277678,0
64,78995,184,Dog,Reading,116.05920464905228,0
26,68091,171,None,Reading,-52.16274345965801,0
64,37957,151,None,Traveling,-10.514196751806985,1
27,89672,168,Dog,Traveling,-68.0242052262054,1
41,35635,154,Dog,Traveling,-104.61390495142831,0
43,127233,159,Cat,Traveling,-27.28399411948409,1
25,71621,151,Cat,Gaming,-147.51602638906547,1
22,35690,186,Dog,Gaming,-40.94749323937268,0
30,108413,190,None,Traveling,76.40596109930885,1
39,96482,159,Dog,Traveling,-5.17871816752006,1
51,31918,173,Cat,Gaming,-6.456497421470947,0
42,122478,155,Cat,Traveling,15.654222463042395,0
40,141410,180,Cat,Traveling,-163.23123336798767,1
58,133994,170,Cat,Traveling,109.17044392920971,0
65,70274,188,Dog,Traveling,44.78829731482749,0
38,42613,150,Dog,Gaming,-41.98265387674632,0
20,48049,171,Cat,Gaming,36.9049072510165,0
25,20428,161,Dog,Gaming,54.655963104621364,0
63,66066,154,Dog,Reading,-46.2989895760809,1
67,36358,183,None,Reading,-51.27599605382962,1
56,141661,178,None,Traveling,136.61547724337743,0
68,86684,159,Dog,Gaming,67.16618869499737,0
56,57939,192,Cat,Traveling,75.59516209386426,1
39,73522,159,Dog,Traveling,-2.199445012978026,1
62,88653,199,None,Traveling,-88.41293405722725,1
28,66119,153,Cat,Traveling,-86.68143979626383,1
40,95664,156,None,Gaming,94.5482623926502,1
66,146837,178,None,Traveling,-39.307991953786875,1
33,80342,166,None,Gaming,95.01447480730123,0
69,124494,163,Dog,Gaming,-116.13653902713523,0
68,84704,168,Cat,Gaming,156.86472464722462,1
45,88607,179,Cat,Traveling,-51.39288834666812,1
52,81218,152,Cat,Traveling,15.514387232389195,1
59,28408,182,Cat,Gaming,126.08854087368084,1
46,77992,157,Dog,Traveling,112.6612857418095,1
55,136237,198,Cat,Traveling,52.94650776625844,1
23,86489,178,Dog,Reading,145.83267186919525,0
66,27566,182,None,Gaming,-135.3670054428158,0
31,30066,198,None,Traveling,-87.47223031173932,0
46,26888,193,Dog,Reading,31.375590286602158,1
66,35982,166,None,Reading,-72.82292006708596,0
45,72823,174,Cat,Traveling,63.038950728900524,1
27,33418,155,None,Reading,-26.78962060613343,1
63,102481,182,None,Gaming,40.15642583112477,1
64,48639,169,Dog,Traveling,18.040935173142284,0
21,124655,162,Cat,Gaming,59.02627148229551,1
41,93014,171,None,Reading,2.1530015785747474,1
19,85482,188,Dog,Gaming,-58.72641518160108,0
63,93162,186,None,Reading,102.113162139241,1
46,42719,160,Cat,Traveling,19.141611356534128,0
42,50678,174,None,Traveling,55.47064376300318,1
48,22855,152,Dog,Traveling,-79.24170428670531,0
64,78666,157,Dog,Reading,148.86785288390587,1
68,60531,159,Dog,Gaming,22.72523503882857,1
63,139929,195,Dog,Gaming,22.23709979482718,0
32,137478,183,Cat,Traveling,-146.88752377411453,1
55,116450,151,None,Gaming,7.189805224763128,1
50,36741,194,Dog,Reading,-135.593296230405,1
67,40497,190,Dog,Reading,59.403664365170506,1
66,42695,170,Dog,Traveling,-63.37183048719407,0
25,86263,164,Cat,Reading,-101.0066038218217,0
57,124147,150,Cat,Traveling,149.82689807950814,1
33,117421,191,Dog,Traveling,-32.340084505993474,1
55,113460,153,None,Reading,-130.12495853250482,0
61,80692,189,Cat,Traveling,93.81851208996821,1
58,133546,197,Dog,Reading,79.52155722258368,1
51,81996,152,Cat,Reading,69.58934514375701,0
23,127938,186,Cat,Traveling,33.95266197590215,0
56,83085,162,Dog,Traveling,-19.699435967622243,1
57,139203,162,Dog,Gaming,-25.16280549922093,1
66,147915,186,Dog,Traveling,-90.25294852756379,0
40,37544,160,Cat,Gaming,24.82843984200378,1
67,103969,163,None,Traveling,-121.8774625416546,1
38,139890,165,Cat,Traveling,48.96617237139703,1
52,112577,150,None,Gaming,87.66922231635134,0
64,130655,155,None,Traveling,78.31231486191692,1
46,35413,159,None,Reading,-0.0721328026270164,0
52,58472,191,Cat,Gaming,-143.13780959482986,0
19,72434,194,Cat,Traveling,31.30119269828333,1
50,116766,152,Cat,Gaming,-62.428303203505706,1
43,53662,173,Cat,Gaming,-26.89178905145093,1
61,108184,177,Cat,Reading,-44.51963437947453,0
49,105200,181,None,Reading,-58.73888234323594,1
35,85644,163,Cat,Reading,64.81268364848225,1
51,20401,191,None,Reading,86.65923535887167,0
47,83268,194,Dog,Gaming,-141.31957661255655,0
61,136498,158,Dog,Reading,-31.718437340122996,1
40,94212,162,None,Traveling,53.707598683427996,0
65,141946,175,Cat,Reading,20.03860512570483,0
37,62038,198,Cat,Traveling,47.201434305483524,1
63,122123,163,None,Reading,-32.80114247919765,1
40,77685,188,Dog,Traveling,-113.08807574879818,1
57,39602,162,Dog,Traveling,-48.121931922122876,0
25,35687,178,None,Reading,89.73992208434875,0
31,131561,159,Dog,Reading,-51.41052249018274,1
40,73615,168,None,Gaming,-101.20433812910896,1
63,123228,154,Cat,Reading,274.5075429321732,1
31,62217,156,Cat,Reading,-100.25704255902158,1
19,81721,170,Dog,Traveling,22.712904586222656,0
21,103955,181,None,Gaming,-33.952435415724054,1
41,95257,193,Dog,Traveling,-44.69212200127275,1
68,110665,183,Dog,Traveling,-1.0408780375721793,1
53,42344,163,Cat,Gaming,-125.41495668234239,0
26,105188,153,Cat,Gaming,108.28425572092013,0
33,94566,182,Dog,Gaming,310.7332011080902,0
49,94365,152,Dog,Reading,-71.2301008017167,1
49,86660,179,Dog,Reading,48.752635606698114,1
44,41806,170,None,Gaming,-116.76510074190534,0
32,39606,169,None,Gaming,152.02137419587572,0
66,132111,158,None,Gaming,27.599176863282487,1
21,34713,176,Dog,Gaming,-75.46821615064567,0
53,43856,176,Cat,Gaming,170.91579322258758,0
42,126981,161,None,Reading,-195.16390347465125,1
32,116627,173,Cat,Reading,-91.87838117674788,0
29,31931,183,None,Gaming,56.02422654010498,0
24,72514,198,None,Reading,-128.40136881965503,1
53,62591,183,None,Gaming,121.2123647973562,0
41,20499,184,None,Gaming,-214.19666717951694,0
23,102957,169,None,Traveling,-17.002920522755,1
65,127648,196,None,Gaming,146.61674208686105,1
58,110094,170,Cat,Gaming,-8.429561428960124,1
62,49687,199,Dog,Gaming,-43.81515135565927,1
48,71956,161,None,Gaming,219.7403597625943,1
38,90577,160,None,Traveling,-127.22869033339936,1
28,40682,195,Cat,Gaming,-42.36869906754833,1
33,32611,193,Cat,Reading,-128.2320527165355,1
31,122692,172,None,Gaming,-143.02834769976437,1
42,96987,183,None,Traveling,155.2468212969287,0
31,26981,165,Dog,Gaming,-14.333489928438084,0
55,132795,161,None,Gaming,114.8382758150997,0
35,93936,157,Cat,Gaming,-152.9640078897056,1
31,79134,171,Cat,Gaming,-21.018714750992558,1
41,89716,150,Cat,Reading,117.3506202175594,1
68,39966,197,None,Traveling,-125.6670127085705,1
25,104137,192,Dog,Traveling,-98.34974175375656,0
62,117776,186,Dog,Reading,46.6230697405084,1
42,68625,165,Cat,Traveling,218.37886030040994,1
51,124901,166,Dog,Gaming,86.22589138367185,1
62,51508,156,Cat,Gaming,34.84250528193691,1
61,101493,162,None,Traveling,61.51116052651497,1
45,21353,172,None,Traveling,144.8577697734347,0
41,36872,169,Cat,Gaming,-60.471280663876115,1
35,96739,153,None,Traveling,5.036233433146405,1
51,45680,185,None,Gaming,103.10520604598557,0
59,28310,179,Dog,Reading,76.49922988521931,0
20,128286,186,Dog,Traveling,47.015256982841485,1
29,84019,195,Dog,Reading,-130.785989727029,1
53,143086,169,Cat,Gaming,249.5991101987908,1
22,38201,179,Cat,Gaming,23.42070804000576,0
36,129924,185,Cat,Reading,124.1981849845548,0
29,44182,197,Cat,Gaming,-92.197873354401,0
44,41333,152,Cat,Traveling,168.478762116331,1
34,26310,190,Cat,Reading,-20.501686303986567,0
60,86630,184,Cat,Traveling,51.04799683124358,1
45,41048,153,None,Gaming,-40.498989185142484,0
57,38216,193,None,Gaming,-233.85330727246708,0
39,120111,174,Cat,Gaming,-16.601185456945625,1
27,50953,179,None,Reading,159.48284318538578,1
58,105270,188,None,Traveling,-28.23058608764703,0
23,28066,151,Dog,Traveling,-5.407649263220362,0
34,59158,194,None,Traveling,76.55580591470546,1
29,117796,198,Cat,Traveling,41.393217505875256,1
23,100584,160,Dog,Gaming,-214.53149701777892,0
60,103086,199,Cat,Gaming,7.9161789753941285,0
39,56761,185,None,Gaming,79.31213050121133,1
67,42285,150,None,Traveling,-84.71316143895325,1
33,112457,190,None,Reading,39.03471729289303,1
21,81553,163,Cat,Reading,-36.51977967520707,1
42,36378,184,None,Reading,-59.19421418236891,1
50,74688,159,None,Traveling,-173.22693808762764,1
18,115641,194,None,Traveling,-5.2623621219280405,0
32,115682,165,None,Traveling,-48.267965236930124,1
34,134835,164,Cat,Reading,7.67627522841737,0
60,49586,152,Dog,Reading,74.48255934966926,0
36,47430,169,None,Gaming,-4.878850234178888,1
67,104784,189,Cat,Reading,-19.66543843985532,1
36,34329,152,None,Reading,-159.91682329712722,0
37,148324,154,None,Traveling,-122.77983139150356,1
18,123390,172,None,Reading,-76.76710687538424,0
40,21528,170,Dog,Gaming,26.089394262078724,1
33,96179,170,Dog,Gaming,-51.316795000161385,0
41,32140,162,Cat,Gaming,-70.06960267351502,0
37,58500,177,Cat,Traveling,14.986636988624804,1
32,90891,177,None,Gaming,-80.75674640933428,1
41,30644,169,Dog,Traveling,-105.91665249629581,0
54,111251,154,None,Gaming,-11.50592444783835,1
58,126832,170,Cat,Reading,17.963518658641018,1
50,121128,172,None,Traveling,-101.1935730467504,1
49,106226,194,Cat,Gaming,78.54332101818,1
48,128479,193,Dog,Reading,116.6688857925049,1
32,95316,156,Dog,Reading,31.021566428086487,1
18,117891,166,Dog,Gaming,-70.75404428504959,1
66,93724,190,Cat,Traveling,-7.88394386283012,1
29,106892,193,Cat,Gaming,159.37688726067793,0
52,79564,177,Cat,Reading,-39.3245133600125,1
54,100375,194,None,Gaming,87.0444635676715,1
65,26097,198,None,Traveling,142.01946933549888,0
47,132222,154,None,Traveling,270.704503362101,1
43,141039,158,Dog,Gaming,-39.39423904009981,0
28,123120,179,Cat,Traveling,55.04690936801394,0
49,21432,189,Dog,Gaming,-7.142994607161637,0
19,115767,168,Cat,Gaming,68.86260646052402,1
27,54928,160,None,Gaming,25.330346535994998,0
63,69615,159,Dog,Gaming,-53.94626943500239,1
39,143305,164,Dog,Traveling,-114.68475344369196,1
26,114489,192,None,Traveling,56.54762840354297,0
47,37696,189,None,Gaming,18.223695457849733,0
42,141765,150,Dog,Gaming,-53.614253113782894,1
38,142676,160,None,Reading,52.666349256566235,1
35,90935,161,Cat,Traveling,106.57816712974704,1
37,51042,191,None,Gaming,-115.77403800055892,0
68,117879,192,Cat,Reading,-138.94254971730416,1
57,120765,168,Cat,Gaming,38.312419417145925,1
33,58343,150,Dog,Gaming,-78.1464323811868,1
66,64753,197,Dog,Reading,-35.558611827724015,0
56,95268,158,Dog,Gaming,87.89887329438201,1
52,140498,164,Cat,Reading,-24.0132174075501,0
46,78932,157,Dog,Gaming,75.29859268445726,1
63,25294,199,None,Traveling,75.87023776574962,1
47,143257,153,Cat,Traveling,51.56034217019314,1
69,43881,198,Dog,Traveling,-131.98076053789393,1
65,111902,174,Cat,Reading,-213.03442068460532,1
20,146575,181,None,Gaming,44.2989153061358,1
49,112104,158,Dog,Reading,119.75303421102394,1
31,139173,152,Dog,Traveling,1.7300807251075274,1
43,136189,196,None,Traveling,121.66592934140861,0
22,137036,165,Dog,Traveling,-169.44686641332422,0
45,70595,168,Cat,Gaming,5.4554722975453425,0
25,139054,185,None,Reading,111.83450759983072,0
62,112873,196,Cat,Traveling,-30.328862591938815,0
